94.9808408,[CH3SO3]- {C(S(=O)(=O)O)}
95.0139,[C5H3O2]-_Glucuronic_Acid {OC1OC(C(O)C(O)C1O)C(O)=O}
96.9601066,[SO4H]- {OS(=O)(=O)O}
96.9696222,[PO4H2]- {OP(=O)(O)}
96.9906746,[C2F3O]- {C(F)(F)C(=O)O; C(F)(F)=C(F)O}
96.9906746,[C2F3O]- {FC(=O)C(F)(F)}
97.0295,[C5H5O2]-_Glucuronic_Acid {OC1OC(C(O)C(O)C1O)C(O)=O}
97.9973564,[C5F2]- {FC(C#C)=C=C(F)}
98.9557702,[SO3F]- {S(=O)(=O)O}
99.0088,[C4H3O3]-_Glucuronic_Acid {OC1OC(C(O)C(O)C1O)C(O)=O}
100.9609494,[PO2F2]- {OP(=O)(O)}
101.0244,[C4H5O3]-_Glucuronic_Acid {OC1OC(C(O)C(O)C1O)C(O)=O}
103.0037,[C3H3O4]-_Glucuronic_Acid {OC1OC(C(O)C(O)C1O)C(O)=O}
103.0401,[C4H7O3]-_Glucuronic_Acid {OC1OC(C(O)C(O)C1O)C(O)=O}
104.9957596,[C4F3]- {F\C=C(\F)C(F)=C}
105.001575,[C3H5SO2]- {SCCC(=O)O}
105.9730162,[C2H2SO3]- {CCS(=O)(=O)O}
108.9906746,[C3F3O]- {OC(=O)C(F)(F)CF}
108.9906746,[C3F3O]- {OC(F)(F)C(F)=C}
108.9929022,[C3H3SF2]- {C(F)(F)CCS}
110.9557702,[CFSO3]- {C(F)(F)S(=O)(=O)O}
111.987403,[CH3FNSO2]- {[CH2]N[S](=O)=O}
111.987403,[CH3FNO2S]- {S(=O)(=O)NC}
112.9855896,[C2F3O2]- {O=C(=O)C(F)(F)F}
112.9866744,[C5H2FS]- {C(F)(F)C(F)(F)CCSC}
113.0244,[C5H5O3]-_Glucuronic_Acid {OC1OC(C(O)C(O)C1O)C(O)=O}
113.994499,[C5H3FS]- {FC(=C=CC=CS)}
114.9859258,[C4H3SO2]- {CCSCC(=O)O}
115.0037,[C4H3O4]-_Glucuronic_Acid {OC1OC(C(O)C(O)C1O)C(O)=O}
115.9937504,[C4H4SO2]- {CCSCC(=O)O}
116.0115,[C4H4O4]-_Glucuronic_Acid {OC1OC(C(O)C(O)C1O)C(O)=O}
116.9969,[C2HF4O]- {FC(F)(F)C(F)O}
117.001575,[C4H5SO2]- {CCSCC(=O)O}
117.0193,[C4H5O4]-_Glucuronic_Acid {OC1OC(C(O)C(O)C1O)C(O)=O}
118.0093996,[C4H6SO2]- {CCSCC(=O)O}
118.992566,[C2F5]- {C(F)(F)C(F)(F)}
119.004649,[C3H5NO2S]- {S(=O)(=O)N(C)CCC}
120.0124736,[C3H6NO2S]- {S(=O)(=O)NCCC}
120.9906746,[C4F3O]- {OC(=O)\C(F)=C(/F)CF}
121.9917394,[C2H4NO3S]- {S(=O)(=O)NCCO}
122.9710252,[C6FS]- {C(F)(F)C(F)(F)C(F)(F)CCSC}
122.9757558,[C2H3SO4]- {[H]C(F)(F)CS(O)(=O)=O}
122.9757558,[C2H3SO4]- {CC(S(=O)(=O)O)O}
126.0030522,[C2H5FNO2S]- {S(=O)(=O)NCC}
126.905027,[I]- {I}
126.964638,[SF5]- {S(F)(F)(F)(F)F}
126.9859258,[C5H3SO2]- {C(F)(F)CCSCC(=O)O}
128.9969024,[C3HF4O]- {OC(F)(F)\C(F)=C/F}
128.99913,[C3H4SF3]- {C(F)(F)CCS}
129.0193,[C5H5O4]-_Glucuronic_Acid {OC1OC(C(O)C(O)C1O)C(O)=O}
129.9541734,[CF2SO3]- {C(F)(F)S(=O)(=O)O}
130.961998,[CHF2SO3]- {C(F)(F)S(=O)(=O)O}
130.992566,[C3F5]- {C(F)(F)C(F)(F)C(F)(F)}
130.992566,[C3F5]- {F\C=C(\F)C(F)(F)F}
131.035,[C5H7O4]-_Glucuronic_Acid {OC1OC(C(O)C(O)C1O)C(O)=O}
132.0250488,[C5H8O2S]- {CCSCCC(=O)O}
132.9576616,[CF3SO2]- {S(=O)(=O)C(F)(F)}
132.9929022,[C5H3F2S]- {C(F)(F)C(F)(F)CCSC}
133.0142,[C4H5O5]-_Glucuronic_Acid {OC1OC(C(O)C(O)C1O)C(O)=O}
134.987481,[C2F5O]- {OC(F)(F)C(F)(F)}
135.0121392,[C4H7O3S]- {C(CS(=O)(=O)O)(C)C}
135.9710052,[C2H2NO4S]- {S(=O)(=O)NCC(=O)O}
136.991405,[C3H5O4S]- {S(=O)(=O)CCC(=O)O}
137.0019874,[C5HF4]- {FC(=CC#C)C(F)(F)}
138.9834808,[C4H2SF3]- {C(F)(F)C(F)(F)CCS}
139.0037,[C6H3O4]-_Glucuronic_Acid {OC1OC(C(O)C(O)C1O)C(O)=O}
142.961998,[C2HF2SO3]- {OS(=O)(=O)C(F)CF}
142.977253,[C6HF2S]- {C(F)(F)C(F)(F)C(F)(F)CCSC}
142.9819836,[C2H4FSO4]- {[H]C(F)(F)CS(O)(=O)=O}
142.992566,[C4F5]- {C(F)(F)C(F)(F)C(F)=C}
142.992566,[C4F5]- {F\C=C(\F)C(F)C(F)(F)}
142.992566,[C4F5]- {OS(=O)(=O)C(F)(F)C(F)C(\F)=C(/F)}
143.0125516,[C4H3F4O]- {CO\C(F)=C\C(F)(F)F}
146.987481,[C3F5O]- {OC(F)(F)C(F)(F)C(F)(F)}
146.987481,[C3F5O]- {C(F)(F)C(F)(F)C(=O)O}
146.987481,[C3F5O]- {FC(=O)C(F)(F)C(F)(F)}
146.9921536,[C5H4FSO2]- {C(F)(F)CCSCC(=O)O}
147.9685602,[CHF3NO2S]- {C(F)(F)S(=O)(=O)N}
148.0311968,[C4H8N2O2S]- {S(=O)(=O)NCCCNC}
148.9525766,[CF3SO3]- {C(F)(F)S(=O)(=O)O}
149.0390214,[C4H9N2O2S]- {CC(CCNC)N(C)S(=O)=O}
152.038687,[C4H10O3NS]- {NC(CS(=O)(=O)O)(C)C}
154.992566,[C5F5]- {FC(C#C)=C(F)C(F)(F)}
157.0142,[C6H5O5]-_Glucuronic_Acid {OC1OC(C(O)C(O)C1O)C(O)=O}
158.987481,[C4F5O]- {OC(=O)C(F)(F)C(F)(F)CF}
158.987481,[C4F5O]- {OC(F)(F)C(F)(F)C(F)=C}
158.9897086,[C4H3SF4]- {C(F)(F)C(F)(F)CCS}
160.9525766,[C2F3SO3]- {C(F)(F)C(F)(F)S(=O)(=O)O}
161.9842094,[C2H3F3NO2S]- {C(F)(F)S(=O)(=O)NC}
162.9682258,[C2H2F3SO3]- {C(F)(F)CS(=O)(=O)O}
162.982396,[C3F5O2]- {O=C(=O)C(F)(F)C(F)(F)F}
162.9834808,[C6H2F3S]- {C(F)(F)C(F)(F)C(F)(F)CCSC}
162.9882114,[C2H5F2O4S]- {[H]C(F)(F)CS(O)(=O)=O}
163.0248,[C5H7O6]-_Glucuronic_Acid {OC1OC(C(O)C(O)C1O)C(O)=O}
163.0546706,[C5H11N2O2S]- {S(=O)(=O)NCCCN(C)C}
164.0148788,[C5H8O4S]- {CCS(=O)(=O)CCC(=O)O}
165.0339364,[C4H9O3N2S]- {S(=O)(=O)NCCCN(O)(C)C}
166.0543362,[C5H12NO3S]- {N(CCCS(=O)(=O)O)(C)C}
166.992566,[C6F5]- {FC(C#C)=C=C(F)C(F)(F)}
166.9983814,[C5H5F2SO2]- {C(F)(F)CCSCC(=O)O}
168.9893724,[C3F7]- {C(F)(F)C(F)(F)C(F)(F)}
170.987481,[C5F5O]- {OC(=O)C(F)(F)\C(F)=C(/F)CF}
171.9835804,[C6H4O4S]- {OS(=O)(=O)c1ccc(O)cc1}
172.9678316,[C7F3S]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSC}
174.9682258,[C3H2F3SO3]- {C(F)(F)CCS(=O)(=O)O}
175.0248,[C6H7O6]-_Glucuronic_Acid {OC1OC(C(O)C(O)C1O)C(O)=O}
176.9827322,[C6H3F2SO2]- {C(F)(F)C(F)(F)CCSCC(=O)O}
178.97731,[C3F5O3]- {FC(F)(OC(F)(F)O)C(F)(F)O}
178.9937088,[C4HF6O]- {OC(F)(F)C(F)(F)\C(F)=C/F}
178.9959364,[C4H4SF5]- {C(F)(F)C(F)(F)CCS}
179.9509798,[C2F4SO3]- {C(F)(F)C(F)(F)S(=O)(=O)O}
180.9588044,[C2HF4SO3]- {C(F)(F)C(F)(F)S(=O)(=O)O}
180.9893724,[C4F7]- {FC(F)C(C(F)F)C(F)(F)F}
180.9893724,[C4F7]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)}
180.9893724,[C4F7]- {FC(F)C(\F)=C(/F)C(F)(F)F}
182.0492512,[C5H12NO4S]- {N(CC(CS(=O)(=O)O)O)(C)C}
182.954468,[C2F5SO2]- {S(=O)(=O)C(F)(F)C(F)(F)}
182.9897086,[C6H3F4S]- {FC(=C=CC=CS)C(F)(F)}
182.9897086,[C6H3F4S]- {C(F)(F)C(F)(F)C(F)(F)CCSC}
183.0608984,[C5H12FN2O2S]- {S(=O)(=O)NCCCN(C)C}
184.9593,[C3F6Cl]- {FC(F)(F)C(Cl)(F)C(F)(F)O}
184.9725622,[C4H3F2SO4]- {[H]C(F)(F)CC(F)(F)CS(O)(=O)=O}
184.9842874,[C3F7O]- {OC(F)(F)C(F)(F)C(F)(F)}
186.9987938,[C6HF6]- {FC(=CC#C)C(F)(F)C(F)(F)}
187.0046092,[C5H6F3SO2]- {C(F)(F)CCSCC(=O)O}
187.9998586,[C4H5F3NO2S]- {C(F)(F)S(=O)(=O)N(C)CCC}
188.9802872,[C5H2SF5]- {C(F)(F)C(F)(F)C(F)(F)CCS}
189.0076832,[C4H6F3NO2S]- {S(=O)(=O)NCCCC(F)(F)}
192.9588044,[C3HF4SO3]- {OS(=O)(=O)C(F)(F)C(F)CF}
192.9740594,[C7HF4S]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSC}
192.9893724,[C5F7]- {C(F)(F)C(F)(F)C(F)(F)C(F)=C}
192.9893724,[C5F7]- {F\C=C(\F)C(F)C(F)(F)C(F)(F)}
192.9893724,[C5F7]- {OS(=O)(=O)C(F)(F)C(F)(F)C(F)C(\F)=C(/F)}
193.009358,[C5H3F6O]- {COC(F)(F)\C(F)=C\C(F)(F)F}
193.0354,[C6H9O7]-_Glucuronic_Acid {OC1OC(C(O)C(O)C1O)C(O)=O}
194.0730594,[C6H14N2O3S]- {N(C(CO)CCN(C)C)S(=O)=O}
196.0649004,[C6H14NO4S]- {CC(CO)NCCCS(O)(=O)=O}
196.9842874,[C4F7O]- {OC(F)(F)C(F)(F)C(F)(F)C(F)(F)}
196.9842874,[C4F7O]- {C(F)(F)C(F)(F)C(F)(F)C(=O)O}
196.9842874,[C4F7O]- {FC(=O)C(F)(F)C(F)(F)C(F)(F)}
196.98896,[C6H4F3SO2]- {C(F)(F)C(F)(F)CCSCC(=O)O}
197.9653666,[C2HF5NO2S]- {C(F)(F)C(F)(F)S(=O)(=O)N}
198.949383,[C2F5SO3]- {C(F)(F)C(F)(F)S(=O)(=O)O}
200.9542,[C3F6ClO]- {FC(F)(F)C(Cl)(F)C(F)(F)O}
200.9792024,[C3O2F7]- {F[C](F)OC(F)(F)OC(F)(F)F}
201.0202584,[C6H8O2SF3]- {C(F)(F)CCSCCC(=O)O}
204.97879,[C4H4F3SO4]- {[H]C(F)(F)CC(F)(F)CS(O)(=O)=O}
204.9893724,[C6F7]- {FC(C#C)=C(F)C(F)(F)C(F)(F)}
206.0492512,[C7H12O4NS]- {CCC(=O)NC(CS(=O)(=O)O)(C)C}
206.921455,[F5S2O3]- {S(F)(F)(F)(F)(F)S(=O)(=O)O}
208.9627,[C3H2F4PO4]-_HFPO_reduced_phosphate {FC(O)(COP(=O)(O)O)C(F)(F)F}
208.9842874,[C5F7O]- {OC(=O)C(F)(F)C(F)(F)C(F)(F)CF}
208.9842874,[C5F7O]- {OC(F)(F)C(F)(F)C(F)(F)C(F)=C}
208.986515,[C5H3SF6]- {C(F)(F)C(F)(F)C(F)(F)CCS}
210.949383,[C3F5SO3]- {C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)O}
211.9810158,[C3H3F5NO2S]- {C(F)(F)C(F)(F)S(=O)(=O)NC}
212.9650322,[C3H2F5SO3]- {C(F)(F)C(F)(F)CS(=O)(=O)O}
212.9792024,[C4F7O2]- {O=C(=O)C(F)(F)C(F)(F)C(F)(F)F}
212.9802872,[C7H2F5S]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSC}
216.9893724,[C7F7]- {FC(C#C)=C=C(F)C(F)(F)C(F)(F)}
216.9951878,[C6H5F4SO2]- {C(F)(F)C(F)(F)CCSCC(=O)O}
217.0264064,[C5H8F3N2O2S]- {C(F)(F)S(=O)(=O)NCCCNC}
218.9861788,[C4F9]- {FC(F)C(C(F)F)C(F)(F)F}
218.9861788,[C4F9]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)}
220.9842874,[C6F7O]- {OC(=O)C(F)(F)C(F)(F)\C(F)=C(/F)CF}
222.964638,[C8F5S]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSC}
223.075799,[C7H15N2O4S]- {S(=O)(=O)NCCCN(CCC(=O)O)(C)C}
224.9650322,[C4H2F5SO3]- {C(F)(F)C(F)(F)CCS(=O)(=O)O}
224.9850178,[C4H5F4O4S]- {[H]C(F)(F)CC(F)(F)CS(O)(=O)=O}
226.9795386,[C7H3F4SO2]- {C(F)(F)C(F)(F)C(F)(F)CCSCC(=O)O}
228.97411,[C4F7O3]- {FC(F)(OC(F)(F)C(O)(F)F)C(F)(F)O}
228.9905152,[C5HF8O]- {OC(F)(F)C(F)(F)C(F)(F)\C(F)=C/F}
228.9927428,[C5H4SF7]- {C(F)(F)C(F)(F)C(F)(F)CCS}
229.9477862,[C3F6SO3]- {C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)O}
230.9556108,[C3HF6SO3]- {C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)O}
230.9861788,[C5F9]- {FC(F)C(C(F)(F)F)C(F)(F)C(F)F}
230.9861788,[C5F9]- {FC(F)C(C(F)F)C(F)(F)C(F)(F)F}
230.9861788,[C5F9]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)}
230.9861788,[C5F9]- {FC(F)C(F)(F)C(\F)=C(/F)C(F)(F)F}
232.9512744,[C3F7SO2]- {S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)}
232.986515,[C7H3F6S]- {FC(=C=CC=CS)C(F)(F)C(F)(F)}
232.986515,[C7H3F6S]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSC}
233.0100884,[C6H8F3O4S]- {C(F)(F)CCS(=O)(=O)CCC(=O)O}
233.0577048,[C6H12F3N2O2S]- {C(F)(F)S(=O)(=O)NCCCN(C)C}
234.029146,[C5H9F3O3N2S]- {C(F)(F)S(=O)(=O)NCCCN(O)(C)C}
234.9810938,[C4F9O]- {OC(F)(F)C(F)(F)C(F)(F)C(F)(F)}
236.9956002,[C7HF8]- {FC(=CC#C)C(F)(F)C(F)(F)C(F)(F)}
237.0014156,[C6H6F5SO2]- {C(F)(F)C(F)(F)CCSCC(=O)O}
237.996665,[C5H5F5NO2S]- {C(F)(F)C(F)(F)S(=O)(=O)N(C)CCC}
238.9770936,[C6H2SF7]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS}
239.0044896,[C5H6F5NO2S]- {S(=O)(=O)NCCCC(F)(F)C(F)(F)}
241.0084136,[C6H11NO5S2]- {CCCN(CCCS(O)(=O)=O)S(=O)(=O)}
242.9556108,[C4HF6SO3]- {OS(=O)(=O)C(F)(F)C(F)(F)C(F)CF}
242.9708658,[C8HF6S]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSC}
242.9861788,[C6F9]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C}
242.9861788,[C6F9]- {F\C=C(\F)C(F)C(F)(F)C(F)(F)C(F)(F)}
242.9861788,[C6F9]- {OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)C(\F)=C(/F)}
243.0061644,[C6H3F8O]- {COC(F)(F)C(F)(F)\C(F)=C\C(F)(F)F}
246.9693686,[C6H3F4SO4]- {[H]C(F)(F)CC(F)(F)CC(F)(F)CS(O)(=O)=O}
246.9810938,[C5F9O]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O}
246.9810938,[C5F9O]- {FC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)}
246.9857664,[C7H4F5SO2]- {C(F)(F)C(F)(F)C(F)(F)CCSCC(=O)O}
247.962173,[C3HF7NO2S]- {C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)N}
248.9461894,[C3F7SO3]- {C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)O}
251.0170648,[C7H8O2SF5]- {C(F)(F)C(F)(F)CCSCCC(=O)O}
254.9861788,[C7F9]- {FC(C#C)=C(F)C(F)(F)C(F)(F)C(F)(F)}
256.0318874,[C7H14O5NS2]- {S(=O)CCC(=O)NC(CS(=O)(=O)O)(C)C}
256.9182614,[CF7S2O3]- {S(F)(F)(F)(F)(F)C(F)(F)S(=O)(=O)O}
258.9810938,[C6F9O]- {OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CF}
258.9810938,[C6F9O]- {OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C}
258.9833214,[C6H3SF8]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS}
260.9461894,[C4F7SO3]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)O}
261.9778222,[C4H3F7NO2S]- {C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)NC}
262.9618386,[C4H2F7SO3]- {C(F)(F)C(F)(F)C(F)(F)CS(=O)(=O)O}
262.9760088,[C5F9O2]- {O=C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F}
262.9770936,[C8H2F7S]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSC}
263.068269,[C7H14F3N2O3S]- {N(C(CO)CCN(C)C)S(=O)(=O)C(F)(F)}
266.9755964,[C6H4F5SO4]- {[H]C(F)(F)CC(F)(F)CC(F)(F)CS(O)(=O)=O}
266.9861788,[C8F9]- {FC(C#C)=C=C(F)C(F)(F)C(F)(F)C(F)(F)}
266.9919942,[C7H5F6SO2]- {C(F)(F)C(F)(F)C(F)(F)CCSCC(=O)O}
267.0232128,[C6H8F5N2O2S]- {C(F)(F)C(F)(F)S(=O)(=O)NCCCNC}
267.0604462,[C9H17O4NS2]- {CCSCCC(=O)NC(CS(=O)(=O)O)(C)C}
268.9829852,[C5F11]- {FC(F)C(C(F)(F)F)C(F)(F)C(F)F}
268.9829852,[C5F11]- {FC(F)C(C(F)F)C(F)(F)C(F)(F)F}
268.9829852,[C5F11]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)}
270.9810938,[C7F9O]- {OC(=O)C(F)(F)C(F)(F)C(F)(F)\C(F)=C(/F)CF}
272.9614444,[C9F7S]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSC}
274.9618386,[C5H2F7SO3]- {C(F)(F)C(F)(F)C(F)(F)CCS(=O)(=O)O}
276.976345,[C8H3F6SO2]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSCC(=O)O}
278.9873216,[C6HF10O]- {OC(F)(F)C(F)(F)C(F)(F)C(F)(F)\C(F)=C/F}
278.9895492,[C6H4SF9]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS}
279.9445926,[C4F8SO3]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)O}
280.9524172,[C4HF8SO3]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)O}
280.9829852,[C6F11]- {FC(F)C(C(F)(F)F)C(F)(F)C(F)(F)C(F)F}
280.9829852,[C6F11]- {FC(F)C(F)(F)C(C(F)(F)F)C(F)(F)C(F)F}
280.9829852,[C6F11]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)}
280.9829852,[C6F11]- {FC(F)C(F)(F)C(F)(F)C(\F)=C(/F)C(F)(F)F}
282.9480808,[C4F9SO2]- {S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)}
282.9833214,[C8H3F8S]- {FC(=C=CC=CS)C(F)(F)C(F)(F)C(F)(F)}
282.9833214,[C8H3F8S]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSC}
283.0068948,[C7H8F5O4S]- {C(F)(F)C(F)(F)CCS(=O)(=O)CCC(=O)O}
283.0545112,[C7H12F5N2O2S]- {C(F)(F)C(F)(F)S(=O)(=O)NCCCN(C)C}
283.0553612,[C9H17O5NS2]- {CCS(=O)CCC(=O)NC(CS(=O)(=O)O)(C)C}
284.0259524,[C6H9F5O3N2S]- {C(F)(F)C(F)(F)S(=O)(=O)NCCCN(O)(C)C}
284.9779002,[C5F11O]- {OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)}
286.0662598,[C8H18N2O5S2]- {S(=O)(=O)N(CCCS(=O)(=O)O)CCCN(C)C}
286.9818242,[C6H5F6O4S]- {[H]C(F)(F)CC(F)(F)CC(F)(F)CS(O)(=O)=O}
286.9924066,[C8HF10]- {FC(=CC#C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)}
286.998222,[C7H6F7SO2]- {C(F)(F)C(F)(F)C(F)(F)CCSCC(=O)O}
287.9934714,[C6H5F7NO2S]- {C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)N(C)CCC}
288.9739,[C7H2SF9]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS}
289.001296,[C6H6F7NO2S]- {S(=O)(=O)NCCCC(F)(F)C(F)(F)C(F)(F)}
292.9524172,[C5HF8SO3]- {OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)CF}
292.9676722,[C9HF8S]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSC}
292.9829852,[C7F11]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C}
292.9829852,[C7F11]- {F\C=C(\F)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)}
292.9829852,[C7F11]- {OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(\F)=C(/F)}
293.0029708,[C7H3F10O]- {COC(F)(F)C(F)(F)C(F)(F)\C(F)=C\C(F)(F)F}
294.96583,[C5F9O4]- {FC(F)(OC(F)(F)O)C(F)(F)OC(F)(F)C(F)(F)O}
296.9779002,[C6F11O]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O}
296.9779002,[C6F11O]- {FC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)}
296.9825728,[C8H4F7SO2]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSCC(=O)O}
297.9589794,[C4HF9NO2S]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)N}
298.9429958,[C4F9SO3]- {C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)O}
301.0138712,[C8H8O2SF7]- {C(F)(F)C(F)(F)C(F)(F)CCSCCC(=O)O}
302.0611748,[C8H18N2O6S2]- {CN(C)CCCN(CC(O)CS(O)(=O)=O)S(=O)(=O)}
304.9829852,[C8F11]- {FC(C#C)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)}
306.9150678,[C2F9S2O3]- {S(F)(F)(F)(F)(F)C(F)(F)C(F)(F)S(=O)(=O)O}
