"DTXSID30303814;2-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)-1-(4-methoxyphenyl)pentan-1-one;34844-29-6;DZUCJUBOOGLHHD-UHFFFAOYSA-N;C15H16F6O3;CCCC(C(=O)C1=CC=C(OC)C=C1)C(O)(C(F)(F)F)C(F)(F)F;[M-H]-",357.0930884
"DTXSID90896050;[S-(1,1,2,2,3,3,4,4,4-Nonafluorobutane-1-)sulfonimidoyl]benzene;1335014-68-0;WXTMTRJFJBQPJW-UHFFFAOYSA-N;C10H6F9NOS;FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=N)(=O)C1=CC=CC=C1;[M-H]-",357.9953635
"DTXSID80144370;4,5-Pentanedione, 2-hydroxy-5-(p-nitrophenyl)-1,1,1-trifluoro-2-(trifluoromethyl)-;101931-60-6;RJLWBZHWFSHJJH-UHFFFAOYSA-N;C12H7F6NO5;OC(CC(=O)C(=O)C1=CC=C(C=C1)[N+]([O-])=O)(C(F)(F)F)C(F)(F)F;[M-H]-",358.0155663
"DTXSID30721812;4,4-Dimethyl-3-oxo-2-[2-(2,2,3,3-tetrafluoro-2,3-dihydro-1,4-benzodioxin-6-yl)hydrazinylidene]pentanenitrile;35040-02-9;LDMZKDUCMPYRRS-UHFFFAOYSA-N;C15H13F4N3O3;CC(C)(C)C(=O)C(N=NC1=CC=C2OC(F)(F)C(F)(F)OC2=C1)C#N;[M-H]-",358.0820289
"DTXSID70469766;octafluorobutane-1,4-disulfonamide;87988-73-6;PAKRUAYDOWBCTC-UHFFFAOYSA-N;C4H4F8N2O4S2;NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(N)(=O)=O;[M-H]-",358.9411993
"DTXSID10880411;Dichloromethyl(3,3,4,4,5,5,6,6,6-nonafluorohexyl)silane;38436-16-7;GNWPMNDXBHUSCC-UHFFFAOYSA-N;C7H7Cl2F9Si;FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[SiH2]C(Cl)Cl;[M-H]-",358.9477606
"DTXSID30931595;5-Chloro-7-(dihydroxymethylidene)-3-(pentafluoroethyl)-3H-2-benzopyran-6,8(4H,7H)-dione;142689-09-6;AHWNLPBFOMVPOC-UHFFFAOYNA-N;C12H6ClF5O5;OC(=O)C1C(=O)C(Cl)=C2CC(OC=C2C1=O)C(F)(F)C(F)(F)F;[M-H]-",358.9751168
"DTXSID80897016;(Perfluoropropyl)chloromethyl-2,4-difluorophenylmethanol;92737-03-6;KXUZRJPEPYHDCB-UHFFFAOYSA-N;C11H6ClF9O;OC(CCl)(C1=C(F)C=C(F)C=C1)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-",358.989071
"DTXSID10556664;2-[2,3,3,3-Tetrafluoro-2-(heptafluoropropoxy)propoxy]ethan-1-ol;67822-71-3;XMCTXRDKZGLQNU-UHFFFAOYSA-N;C8H7F11O3;OCCOCC(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F;[M-H]-",359.0146789
"DTXSID20292864;3,3,4,4,5,5,6,6,7,7,8,8-dodecafluoro-2-methyloctan-2-ol;55793-32-3;HQOBNNVTNWNVMF-UHFFFAOYSA-N;C9H8F12O;CC(C)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F;[M-H]-",359.0310778
"DTXSID80276084;3,3,4,4,5,5,6,7,7,8,8,8-dodecafluoro-6-methyloctan-1-ol;68308-14-5;YJNAGZYYJPQWGW-UHFFFAOYSA-N;C9H8F12O;CC(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)CCO;[M-H]-",359.0310778
"DTXSID90617585;2-Phenyl-4,4-bis(trifluoromethyl)quinazolin-1(4H)-ol;62457-67-4;GMTJWNHAGIKFBJ-UHFFFAOYSA-N;C16H10F6N2O;ON1C2=CC=CC=C2C(N=C1C1=CC=CC=C1)(C(F)(F)F)C(F)(F)F;[M-H]-",359.0624569
"DTXSID50303816;4,4,4-trifluoro-1-(4-methoxyphenyl)-2-propyl-3-(trifluoromethyl)butane-1,3-diol;34848-36-7;BTXJBVYEOMCESV-UHFFFAOYSA-N;C15H18F6O3;CCCC(C(O)C1=CC=C(OC)C=C1)C(O)(C(F)(F)F)C(F)(F)F;[M-H]-",359.1087384
"DTXSID80730818;3-[3,3,3-Trifluoro-2-hydroxy-2-(trifluoromethyl)propyl]bicyclo[2.2.1]heptan-2-yl 2-methylprop-2-enoate;824411-04-3;VRGGMPGFYAQUIC-UHFFFAOYSA-N;C15H18F6O3;[H]C12CCC([H])(C1)C(OC(=O)C(C)=C)C2CC(O)(C(F)(F)F)C(F)(F)F;[M-H]-",359.1087384
"DTXSID60896385;2-Chloro-6-(difluoromethoxy)-4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)aniline;1262665-50-8;RHQBQSSQBXDLAT-UHFFFAOYSA-N;C10H5ClF9NO;NC1=C(OC(F)F)C=C(C=C1Cl)C(F)(C(F)(F)F)C(F)(F)F;[M-H]-",359.98432
"DTXSID80810265;N-(3-Benzoylphenyl)-1,2,2,2-tetrafluoroethane-1-sulfonamide;62261-65-8;SLOUOIXGEPHGCT-UHFFFAOYSA-N;C15H11F4NO3S;FC(C(F)(F)F)S(=O)(=O)NC1=CC=CC(=C1)C(=O)C1=CC=CC=C1;[M-H]-",360.032302
"DTXSID20896149;N-(2,2,3,3,4,4,4-Heptafluorobutanoyl)-D-phenylalanine;868275-40-5;WQIUWPXBEHWYBX-MRVPVSSYSA-N;C13H10F7NO3;OC(=O)C(CC1=CC=CC=C1)NC(=O)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-",360.0476153
"DTXSID90880176;3,5,6-Trichloroperfluorohexanoic acid;2106-54-9;ANRGSWRBGXZQLY-UHFFFAOYSA-N;C6HCl3F8O2;OC(=O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl;[M-H]-",360.8841627
"DTXSID50517633;4-(1,2-Dichloro-1,2,2-trifluoroethoxy)-2,2,3,3,4,4-hexafluorobutanoic acid;86556-81-2;LXQALNRZYKVNKJ-UHFFFAOYSA-N;C6HCl2F9O3;OC(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)(Cl)C(F)(F)Cl;[M-H]-",360.9086278
DTXSID70863104;Perfluorocyclohexane sulfonic acid;2106-55-0;VFOJXEHRTNGBDB-UHFFFAOYSA-N;C6HF11O3S;OS(=O)(=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F;[M-H]-,360.9397999
"DTXSID50896379;2,3,5,6-Tetrafluoro-4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)benzoic acid;20017-56-5;LZSQJYLYIHNMKJ-UHFFFAOYSA-N;C10HF11O2;OC(=O)C1=C(F)C(F)=C(C(F)=C1F)C(F)(C(F)(F)F)C(F)(F)F;[M-H]-",360.9728141
"DTXSID30758800;2,3,3,4,4,5,5,6,6,7,7,7-Dodecafluoro-2-hydroxyheptanoic acid;93682-62-3;GPHBYYZYRYTTAF-UHFFFAOYSA-N;C7H2F12O3;OC(=O)C(O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-",360.9739569
"DTXSID90931596;5-Chloro-6,8-dihydroxy-3-(pentafluoroethyl)-3,4-dihydro-1H-2-benzopyran-7-carboxylic acid;142689-10-9;XPWSIKUIXOWTEH-UHFFFAOYNA-N;C12H8ClF5O5;OC(=O)C1=C(O)C2=C(CC(OC2)C(F)(F)C(F)(F)F)C(Cl)=C1O;[M-H]-",360.9907669
"DTXSID90895523;2,2,3,3,4,4,5,5,6,6,7,7,7-Tridecafluoroheptanimidamide;25264-81-7;RUGWGAKEPDIGRV-UHFFFAOYSA-N;C7H3F13N2;NC(=N)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-",361.0015892
"DTXSID60787022;3-(4-Chlorophenyl)-6-(heptafluoropropyl)-1,4-dihydro-1,2,4,5-tetrazine;59872-89-8;DKZZZZVGGZSJBB-UHFFFAOYSA-N;C11H6ClF7N4;FC(F)(F)C(F)(F)C(F)(F)C1=NNC(N=N1)C1=CC=C(Cl)C=C1;[M-H]-",361.0096461
"DTXSID30396867;1H,1H,8H,8H-Perfluorooctane-1,8-diol;90177-96-1;XZJPYETUABEQFI-UHFFFAOYSA-N;C8H6F12O2;OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO;[M-H]-",361.0103424
DTXSID40318878;NSC337969;54841-08-6;WXKKSHCCJRPPMA-UHFFFAOYSA-N;C8H6F12O2;OC(CCC(O)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F;[M-H]-,361.0103424
DTXSID60896163;3-(Nonafluorobutyl)-5-phenyl-1H-pyrazole;204130-95-0;SVXMNQVFCJCBTQ-UHFFFAOYSA-N;C13H7F9N2;FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=NNC(=C1)C1=CC=CC=C1;[M-H]-,361.0392767
"DTXSID50381270;4,4,5,5,6,6,7,7,7-Nonafluoro-2-hydroxyheptyl 2-methylprop-2-enoate;36915-03-4;BCTGGJURYOEMFV-UHFFFAOYSA-N;C11H11F9O3;CC(=C)C(=O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-",361.0491727
DTXSID20896725;N-[3-Borono-4-(heptafluoropropyl)phenyl]glycinamide;174778-59-7;ZOJXKNFPVLSDMX-UHFFFAOYSA-N;C11H10BF7N2O3;NCC(=O)NC1=CC=C(C(=C1)B(O)O)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-,361.059994
DTXSID40896727;N-[5-Borono-2-(heptafluoropropyl)phenyl]glycinamide;174778-60-0;NTJIDKAVRFKSDV-UHFFFAOYSA-N;C11H10BF7N2O3;NCC(=O)NC1=CC(=CC=C1C(F)(F)C(F)(F)C(F)(F)F)B(O)O;[M-H]-,361.059994
"DTXSID00583424;(3,3,4,4,5,5,6,6,6-Nonafluorohexyl)di(propan-2-yl)silane;356056-13-8;HLHROOLJMZEEDN-UHFFFAOYSA-N;C12H19F9Si;CC(C)[SiH](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(C)C;[M-H]-",361.1039556
"DTXSID30922009;3,3'-(1,1,1,3,3,3-Hexafluoropropane-2,2-diyl)bis(6-methylaniline);116325-74-7;HJSYPLCSZPEDCQ-UHFFFAOYSA-N;C17H16F6N2;CC1=C(N)C=C(C=C1)C(C1=CC(N)=C(C)C=C1)(C(F)(F)F)C(F)(F)F;[M-H]-",361.1144925
"DTXSID6071374;1-Pentanesulfonamide, 1,1,2,2,3,3,4,4,5,5,5-undecafluoro-N-methyl-;68298-13-5;BKKNDZBSSSAGIB-UHFFFAOYSA-N;C6H4F11NO2S;CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-",361.9714343
DTXSID20377827;Perfluoroheptanamide;2358-22-7;SMJYTRJJHRJAED-UHFFFAOYSA-N;C7H2F13NO;NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-,361.9856048
"DTXSID40439436;3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctylamine;30556-86-6;LTTQRUMYWWXCQA-UHFFFAOYSA-N;C8H6F13N;NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-",362.0219903
"DTXSID60896380;2-({3-[3,4,4,4-Tetrafluoro-3-(trifluoromethyl)butane-1-sulfonyl]propyl}amino)ethan-1-ol;1353009-40-1;NWCPLKBTZWJILQ-UHFFFAOYSA-N;C10H16F7NO3S;OCCNCCCS(=O)(=O)CCC(F)(C(F)(F)F)C(F)(F)F;[M-H]-",362.0666367
"DTXSID70452810;Benzenamine, 2-(1,1-diethoxy-2,2,3,3,4,4,4-heptafluorobutyl)-;181059-80-3;OQODPEXMBUEHCM-UHFFFAOYSA-N;C14H16F7NO2;CCOC(OCC)(C1=CC=CC=C1N)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-",362.0996509
DTXSID1037303;Perfluoroheptanoic acid;375-85-9;ZWBAMYVPMDSJGQ-UHFFFAOYSA-N;C7HF13O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-,362.9696204
DTXSID7065968;Perfluoro-5-(trifluoromethyl)hexanoic acid;15899-29-3;QTDMKZFMFHHSLJ-UHFFFAOYSA-N;C7HF13O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F;[M-H]-,362.9696204
"DTXSID80850409;2,2,4,4,5,5,5-Heptafluoro-3,3-bis(trifluoromethyl)pentanoic acid;558473-70-4;QQOXLXCRWFHIBD-UHFFFAOYSA-N;C7HF13O2;OC(=O)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F;[M-H]-",362.9696204
"DTXSID40895356;3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctan-2-ol;64773-44-0;HYSSZDTUULNWLC-UHFFFAOYSA-N;C8H5F13O;CC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-",363.0060059
DTXSID5044572;6:2 Fluorotelomer alcohol;647-42-7;GRJRKPMIRMSBNK-UHFFFAOYSA-N;C8H5F13O;OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-,363.0060059
"DTXSID90592601;1,1,2,2,3,3,4,4,5,5,6,6,7-Tridecafluorooctan-1-ol;112708-16-4;KIRIXOGQHXHZKY-UHFFFAOYSA-N;C8H5F13O;CC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)(F)F;[M-H]-",363.0060059
DTXSID00524736;3-(Nonafluorobutyl)quinoxalin-2(1H)-one;89995-30-2;VQBBBEAXIATMNP-UHFFFAOYSA-N;C12H5F9N2O;FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=NC2=CC=CC=C2NC1=O;[M-H]-,363.0185413
"DTXSID40896242;2,2,3,3,4,4,4-Heptafluoro-N-(4-methoxy-2-nitrophenyl)butanamide;1799-52-6;SHNODLVFILNWJR-UHFFFAOYSA-N;C11H7F7N2O4;COC1=CC=C(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(=C1)[N+]([O-])=O;[M-H]-",363.0221289
"DTXSID10896390;3-(Ethylsulfanyl)-4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-2-methylbenzoic acid;1355553-99-9;HCUYGOAWRHDYLA-UHFFFAOYSA-N;C13H11F7O2S;CCSC1=C(C)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O;[M-H]-",363.0295229
"DTXSID70896391;2-Ethyl-4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-3-(methylsulfanyl)benzoic acid;1355554-62-9;MKXUBDUGXDCTII-UHFFFAOYSA-N;C13H11F7O2S;CCC1=C(SC)C(=CC=C1C(O)=O)C(F)(C(F)(F)F)C(F)(F)F;[M-H]-",363.0295229
"DTXSID40797003;2,2-Bis[(2,2,3,3-tetrafluoropropoxy)methyl]propane-1,3-diol;60285-71-4;UHPUTPCHAHQUSB-UHFFFAOYSA-N;C11H16F8O4;OCC(CO)(COCC(F)(F)C(F)F)COCC(F)(F)C(F)F;[M-H]-",363.0848093
"DTXSID00701000;N~1~,N~1~-Bis(1,3-dihydroxy-2-methylpropan-2-yl)-2,2,3,3-tetrafluorobutanediamide;5246-95-7;DYDKJULJKSEEKB-UHFFFAOYSA-N;C12H20F4N2O6;CC(CO)(CO)N(C(=O)C(F)(F)C(F)(F)C(N)=O)C(C)(CO)CO;[M-H]-",363.118474
"DTXSID50143471;Butyrophenone, 4'-chloro-3-hydroxy-3'-nitro-4,4,4-trifluoro-3-trifluoromethyl-;100700-41-2;IMEGKGCTJXHJFZ-UHFFFAOYSA-N;C11H6ClF6NO4;OC(CC(=O)C1=CC(=C(Cl)C=C1)[N+]([O-])=O)(C(F)(F)F)C(F)(F)F;[M-H]-",363.9816794
"DTXSID20774357;N-[1,1,1,3,3,3-Hexafluoro-2-(4-fluorophenyl)propan-2-yl]benzamide;188754-82-7;VWCJEOKMJDHKMT-UHFFFAOYSA-N;C16H10F7NO;FC1=CC=C(C=C1)C(NC(=O)C1=CC=CC=C1)(C(F)(F)F)C(F)(F)F;[M-H]-",364.0577861
"DTXSID50226011;2,2,3,3,4,4,4-Heptafluoro-N-(4-phenylphenyl)utanamide;75042-06-7;PAPZJOWQLNHXMR-UHFFFAOYSA-N;C16H10F7NO;FC(F)(F)C(F)(F)C(F)(F)C(=O)NC1=CC=C(C=C1)C1=CC=CC=C1;[M-H]-",364.0577861
"DTXSID50754561;5,5,6,6,7,7,7-Heptafluoro-3-iodohept-3-en-1-ol;89608-31-1;SWQYQRRRCMRVRW-UHFFFAOYSA-N;C7H6F7IO;OCCC(I)=CC(F)(F)C(F)(F)C(F)(F)F;[M-H]-",364.927885
"DTXSID10697788;(1,1,1,3,3,3-Hexafluoro-2-hydroxypropan-2-yl)(1,1,1,3,3,3-hexafluoropropan-2-yl)phosphinous acid;66644-46-0;DOSABCABMAYSHS-UHFFFAOYSA-N;C6H3F12O2P;OP(C(C(F)(F)F)C(F)(F)F)C(O)(C(F)(F)F)C(F)(F)F;[M-H]-",364.9606293
DTXSID60897014;(Perfluoropropyl)(perfluorophenyl)methanol;19108-36-2;DHXDVGJLVFXSEY-UHFFFAOYSA-N;C10H2F12O;OC(C1=C(F)C(F)=C(F)C(F)=C1F)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-,364.9841276
"DTXSID00446247;2,2,3,3,4,4,5,5,6,6,7,7,7-Tridecafluoro-1,1-heptanediol;64739-16-8;OUDRUNXDQLDNNJ-UHFFFAOYSA-N;C7H3F13O2;OC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-",364.9852705
"DTXSID80896408;4-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-3-(methanesulfinyl)-2-methylbenzoic acid;1355554-19-6;UMLXVOGCYVWMHN-UHFFFAOYSA-N;C12H9F7O3S;CC1=C(C(=CC=C1C(O)=O)C(F)(C(F)(F)F)C(F)(F)F)S(C)=O;[M-H]-",365.0087875
"DTXSID50950006;2,2,3,3,4,4-Hexafluoro-5-hydroxypentyl 4-methylbenzene-1-sulfonate;2728-37-2;QKIYIFRDNZARRM-UHFFFAOYSA-N;C12H12F6O4S;CC1=CC=C(C=C1)S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)CO;[M-H]-",365.028774
"DTXSID70827185;4,4,5,5,6,6,6-Heptafluoro-1-hydroxy-1-(naphthalen-2-yl)hex-1-en-3-one;849798-42-1;BBBYRIMEUUKNNZ-UHFFFAOYSA-N;C16H9F7O2;FC(F)(F)C(F)(F)C(F)(F)C(=O)CC(=O)C1=CC=C2C=CC=CC2=C1;[M-H]-",365.0418017
"DTXSID60464588;2-Propanol, 2-[(diphenylphosphino)methyl]-1,1,1,3,3,3-hexafluoro-;98331-76-1;GORJRRDZPJZJNO-UHFFFAOYSA-N;C16H13F6OP;OC(CP(C1=CC=CC=C1)C1=CC=CC=C1)(C(F)(F)F)C(F)(F)F;[M-H]-",365.053546
"DTXSID70888610;Phenol, 4,4'-[2,2,2-trifluoro-1-(trifluoromethyl)ethylidene]bis[2-amino-;83558-87-6;MSTZGVRUOMBULC-UHFFFAOYSA-N;C15H12F6N2O2;NC1=C(O)C=CC(=C1)C(C1=CC(N)=C(O)C=C1)(C(F)(F)F)C(F)(F)F;[M-H]-",365.0730216
"DTXSID20896068;N-(4-Bromophenyl)-2,2,3,3,4,4,4-heptafluorobutanamide;308-67-8;GZPNVRALAPIZMQ-UHFFFAOYSA-N;C10H5BrF7NO;FC(F)(F)C(F)(F)C(F)(F)C(=O)NC1=CC=C(Br)C=C1;[M-H]-",365.936999
"DTXSID50896117;N'-(Benzenesulfonyl)-2,2,3,3,4,4,4-heptafluorobutanimidohydrazide;4454-57-3;ZRHFULOSEUETLM-UHFFFAOYSA-N;C10H8F7N3O2S;FC(F)(F)C(F)(F)C(F)(F)C(=N)NNS(=O)(=O)C1=CC=CC=C1;[M-H]-",366.0152698
"DTXSID50895968;2,2,3,3,4,4,4-Heptafluoro-N-undecylbutanamide;120253-76-1;QKUCBJOOBNTYEJ-UHFFFAOYSA-N;C15H24F7NO;CCCCCCCCCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-",366.1673365
"DTXSID60546555;5,5,6,6,7,7,7-Heptafluoro-3-iodoheptan-1-ol;89621-93-2;JWQJXBUCHIQJPP-UHFFFAOYSA-N;C7H8F7IO;OCCC(I)CC(F)(F)C(F)(F)C(F)(F)F;[M-H]-",366.943535
"DTXSID00825593;1,1,2,2,3,3,4,4,5,5,6,6,7,7-Tetradecafluoroheptan-1-ol;1898567;LTXPBIMCWINHOI-UHFFFAOYSA-N;C7H2F14O;OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F;[M-H]-",366.980934
"DTXSID00554634;4,4'-(1,1,1,3,3,3-Hexafluoropropane-2,2-diyl)di(benzene-1-thiol);93129-79-4;BHCCBXSQHVKKHA-UHFFFAOYSA-N;C15H10F6S2;FC(F)(F)C(C1=CC=C(S)C=C1)(C1=CC=C(S)C=C1)C(F)(F)F;[M-H]-",367.0055366
DTXSID80897253;2-C-(Nonafluorobutyl)-?-L-ribofuranose;467220-84-4;TUQKZNYBICDFSC-FCAWWPLPSA-N;C9H9F9O5;OCC1OC(O)C(O)(C1O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-,367.0233519
"DTXSID70551317;2-{2-[(3,3,4,4,5,5,6,6,6-Nonafluorohexyl)sulfanyl]ethoxy}ethan-1-ol;104568-29-8;JHEOELWYEGDQFG-UHFFFAOYSA-N;C10H13F9O2S;OCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-",367.0419793
"DTXSID90614675;4-Amino-6-(pentafluoroethyl)benzene-1,3-disulfonamide;654-58-0;FFXJGXITPRODFT-UHFFFAOYSA-N;C8H8F5N3O4S2;NC1=C(C=C(C(=C1)C(F)(F)C(F)(F)F)S(N)(=O)=O)S(N)(=O)=O;[M-H]-",367.9803639
DTXSID10897524;N-Allylperfluoro-2-propoxypropanamide;165663-65-0;JQQZWNQVWNPMOY-UHFFFAOYSA-N;C9H6F11NO2;O\C(=N\CC=C)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F;[M-H]-,368.0150132
"DTXSID00239858;1,1,2,2,3,3,4,4-Octafluoro-N,N-bis(2-hydroxyethyl)butane-1-sulphonamide;93894-54-3;QUQDQNCPLSSGOU-UHFFFAOYSA-N;C8H11F8NO4S;OCCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F;[M-H]-",368.0208293
"DTXSID00559083;5,5,6,6,7,7,8,8,9,9,10,10-Dodecafluorodec-1-yn-4-ol;124612-86-8;WYXCZXGJCUNITR-UHFFFAOYSA-N;C10H6F12O;OC(CC#C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F;[M-H]-",369.0154278
"DTXSID0067846;1-Butanesulfonamide, N-ethyl-1,1,2,2,3,3,4,4,4-nonafluoro-N-(2-hydroxyethyl)-;34449-89-3;ZSBOIPHQFKYRMG-UHFFFAOYSA-N;C8H10F9NO3S;CCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-",370.0164928
DTXSID00897154;N-(Perfluorobutanoyl)glutamic acid 1-ethyl ester;88435-87-4;FYWCNWDCUWMVFO-RXMQYKEDSA-N;C11H12F7NO5;CCOC(=O)C(CCC(O)=O)NC(=O)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-,370.0530946
DTXSID80897096;N-(Perfluoro-1-oxobutyl)aspartic acid 1-propyl ester;88436-09-3;CNKDXTSGYRCWFY-YFKPBYRVSA-N;C11H12F7NO5;CCCOC(=O)C(CC(O)=O)NC(=O)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-,370.0530946
DTXSID60340999;AG-389/15452784;24337-46-0;UDWCMBHZUNQXPA-UHFFFAOYSA-N;C17H11F6N3;FC(F)(F)C1(N=C(NC(=N1)C1=CC=CC=C1)C1=CC=CC=C1)C(F)(F)F;[M-H]-,370.0784413
"DTXSID10197935;Benzimidazole, 2-pentafluoroethyl-4,5,6,7-tetrachloro-;49615-25-0;ZXWVHRPIVWWMQX-UHFFFAOYSA-N;C9HCl4F5N2;FC(F)(F)C(F)(F)C1=NC2=C(N1)C(Cl)=C(Cl)C(Cl)=C2Cl;[M-H]-",370.8741247
"DTXSID10575057;4-{[1,1,1,3,3,3-Hexafluoro-2-(trifluoromethyl)propan-2-yl]sulfanyl}benzoic acid;88489-78-5;SFIAMZGEIWEFKC-UHFFFAOYSA-N;C11H5F9O2S;OC(=O)C1=CC=C(SC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C=C1;[M-H]-",370.979379
"DTXSID70575058;3-{[1,1,1,3,3,3-Hexafluoro-2-(trifluoromethyl)propan-2-yl]sulfanyl}benzoic acid;88489-77-4;FAHPOKHTRKBRBN-UHFFFAOYSA-N;C11H5F9O2S;OC(=O)C1=CC(SC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)=CC=C1;[M-H]-",370.979379
"DTXSID50583712;4-[(3,3,4,4,5,5,6,6,6-Nonafluorohexyl)sulfanyl]phenol;892155-14-5;APYSALHUWCFHHV-UHFFFAOYSA-N;C12H9F9OS;OC1=CC=C(SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1;[M-H]-",371.0157646
"DTXSID60611196;4,4'-(1,1,1,3,3,3-Hexafluoropropane-2,2-diyl)bis(2-fluorophenol);210407-91-3;LXBMIVXYYFHKNI-UHFFFAOYSA-N;C15H8F8O2;OC1=C(F)C=C(C=C1)C(C1=CC(F)=C(O)C=C1)(C(F)(F)F)C(F)(F)F;[M-H]-",371.0323798
DTXSID80896241;Ethyl 3-methyl-5-(nonafluorobutyl)-1H-pyrazole-4-carboxylate;119403-58-6;UXYZBNZRCWCUCV-UHFFFAOYSA-N;C11H9F9N2O2;CCOC(=O)C1=C(NN=C1C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-,371.044756
"DTXSID90896191;N'-[(2Z)-5,5,6,6,7,7,7-Heptafluoro-4-oxohept-2-en-2-yl]benzohydrazide;203200-76-4;CBPLYQHOYNDADX-FPLPWBNLSA-N;C14H11F7N2O2;CC(CC(=O)C(F)(F)C(F)(F)C(F)(F)F)N=NC(=O)C1=CC=CC=C1;[M-H]-",371.0635997
"DTXSID90846777;3-Benzamido-N-(2,2,3,3,3-pentafluoropropyl)benzamide;917920-93-5;LRWSTZXCJHYAAU-UHFFFAOYSA-N;C17H13F5N2O2;FC(F)(F)C(F)(F)CNC(=O)C1=CC(NC(=O)C2=CC=CC=C2)=CC=C1;[M-H]-",371.0824435
"DTXSID10474834;2-Pentanol, 1,1,1-trifluoro-5-(triethoxysilyl)-2-(trifluoromethyl)-;753453-64-4;ZATCAPSLTISPLX-UHFFFAOYSA-N;C12H22F6O4Si;CCO[Si](CCCC(O)(C(F)(F)F)C(F)(F)F)(OCC)OCC;[M-H]-",371.1118797
