CSV File,Columns containing all necessary fragments for ID,Columns containing fragments where atleast one fragment must be observed for confirmation,Run DDA,Run AIF (Ignore this column if you don't have AIF data),By Class only - total C:DB,Polarity,Adduct,Notes
BioTr_Ion_AETCCHYDVHCHBD-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AETOSBBFJQIJJI-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AETRSIOPLFQNNA-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AEYBJACPGRKIHD-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFCDDYCLYQQHPP-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFCKOUWOGHYBBQ-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFDRCEOKCOUICI-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFDSGVILZRNESP-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFDUAAALBNOTIB-IWQZZHSRSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFEYMOYSPYAEQI-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFFMBYKAUNBTBI-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFFZMOUUWAIOPQ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFGYTVWIPMZVTD-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFHBGRTYWLKMKU-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFICKPQCSWEGRH-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFJNSOGZGVNZED-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFLKBGFUGYHFDX-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFLXNNBJPFIAGI-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFMPJQCDWAVQSL-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFMRCFHCQONSMK-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFMXCQYQEPMRJV-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFOKEZUGGKOVJW-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFOUKXCHKGTALV-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFPGAPMDRRWRDU-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFQSYSLPNHPRBG-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFQVPKWDLPLHCE-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFQYRJASKMIYFV-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFSRUYDRRKMOLT-OWOJBTEDSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFVFLVRJNOOFAX-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFXUTRWDINCPCP-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFXYCHZCHAVPDC-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFYLLCDAVLHVGC-UPHRSURJSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AFZBPQAAUIMQGP-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGAZEMQIKYPVNZ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGBDNVJQHOXOJO-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGBLJEYXLKFGSX-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGCXCUVQBNPCIU-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGDGHHBOMJXKIA-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGDYMBRBECVKRB-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGELUMHJTBHSSJ-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGEOJZRPLOIKHB-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGEPUBWTHPLMCO-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGEYTENISKQRBY-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGFZXIWSVJTKHL-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGGDYYBHVIRNCM-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGGKCEURBMSCDB-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGHYDCYKPNWIOI-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGIGMVPMPKBWPZ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGIHTSWPYZCYDV-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGIMOOYNBDLMJV-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGJAVVIURWSFMW-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGJWCNWSEIVFCU-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGLGIXBLURGDJW-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGOLZZSXDJQASO-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGQOQRHSVITBFC-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGRCFFOCGWFRMJ-QPEQYQDCSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGSCCANIYDLCLB-UPHRSURJSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGTIOMOGGDMYGO-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGTMTSIMBMOEGC-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGTQETXCQQRLQB-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGTXSUJAYSWPMK-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGVHPOWHFONACN-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGWAWAYJIMCBAZ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGWGVEODAFEUKI-SAPNQHFASA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGXRQEMTZLTIHC-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGXSZXLOIROLMZ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGYHTXOIZSRHHI-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGYSELBCTNJEEB-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGZDINSSLHXLOM-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AGZQDTZWSDQBLO-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AHAHSEITASDKLB-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AHCGDHZVMPGNEL-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AHDVHHXDJYYDFA-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AHEDMOXBKSPSEC-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AHERHABIHYCMQE-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AHEVBQHJGNUVOD-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AHFGCLJIIQFALD-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AHGDOBDHAUEVDI-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AHGVNPDKFSSRLD-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AHKWENZOZVFBAB-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AHLIQUVRSQUEPC-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AHMSAKSZIOEYJF-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AHODIPFGIZHASB-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AHPXHHXBSWVYTF-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AHRBTYKALAFZSR-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AHSVERVHZUPBBQ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AHTDOTQGCHTLCX-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AHUIEYHZLMIJES-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AHUWYLBBHAQXTK-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AHVABJZLKWNOKJ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AHWQVYTZCHXRLD-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AHXGHCIKZFAVSU-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AHYYQUPTKRBAOW-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AHZCZQRDXMMIFC-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AIAMJSJZJCHLDQ-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AICKBWIULWOIGD-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AIDUHCFTKNXMJS-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AIESSLZHAFNNHB-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AIEWDPCJEFDIDM-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AIFBGPRVFKBTFV-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AIFQPBHTJXSJNQ-UPHRSURJSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AIGDLYRKICIOLY-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AIHMHDSSVPMSEV-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AIHZVCCBPUKCNC-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AIIZBCBROHNNTC-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AIJYYBTTXCGWIH-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AILONSXQYSMHDZ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AIMOKUHEHJVQRJ-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AIMOUQWZUNPWRP-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AIMPPOGAMKBQGQ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AINIDHDQNDOCRC-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AIOWABGMWFAARU-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AIPUJXPVFGYAMV-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AIQGGVPWEBJFNN-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AITMPZGNAJBKTP-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AITXJCHVMZCETL-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AIUSCCVBUDLRGN-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AIVFNIYBLNKUPZ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AIVRMSSSGAVUFZ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AIWTXNQOKLSKMQ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AIXUSVNUMZRQBM-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AIYJESLVMMXLTR-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AIYYFKFSURIXRD-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJAHZPWDNQEVPD-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJAIYIGZMBZHEA-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJAXFVBWXJJWDB-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJAZOUMXVHNPPT-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJBYIMAZQXESPD-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJBZTNALOBRIRR-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJCJFWPVWFWQBV-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJCNBGZPKODRBR-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJCZTEDVVDQGGI-IWQZZHSRSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJDMOVCAFSTUHG-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJDWIVDUXDPZOW-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJEJVGPESIOPCF-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJFKAUAGUJFSHM-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJFPRPYQJYIFDI-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJFSKCDUADGMLZ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJGAVBZKTWGMPA-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJGBMBMWAVZWJT-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJGCFJLIXBLCPA-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJGVTSVGGIQJKK-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJHOIKIILYAOBA-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJIYGEHLHRZHFO-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJKFAWCLTCGGSY-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJKJVEBBFBQRLH-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJLBQEOFVAOKNH-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJLUMAMTOQWNOS-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJNNNNDRJZAOCO-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJOXEWJZAKGVDW-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJPIARMOFKTSDK-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJPQRKPLPDSMAK-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJRVRNLHZOSCRZ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJUNZGDUJYOJQG-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJVZFQKZUCNYSR-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_AJWGQNSDBWQKMW-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
