Feature,m/z,Intensity,Isotope,Formula,PredAbundance,File,Zoom
106,603.03728959308,65460.16796875,,,,AFFF3_Target_Neg.mzXML,1
106,603.48263605698,385.251251220703,,,,AFFF3_Target_Neg.mzXML,1
106,603.54563159959,318.749237060547,,,,AFFF3_Target_Neg.mzXML,1
106,603.623347203429,335.132537841797,,,,AFFF3_Target_Neg.mzXML,1
106,603.667242794276,346.016662597656,,,,AFFF3_Target_Neg.mzXML,1
106,603.716085017444,300.515228271484,,,,AFFF3_Target_Neg.mzXML,1
106,603.753731390608,200.709671020508,,,,AFFF3_Target_Neg.mzXML,1
106,603.904913941035,245.417098999023,,,,AFFF3_Target_Neg.mzXML,1
105,594.96208741651,1292.46398925781,,,,AFFF3_Target_Neg.mzXML,1
105,595.175859250841,307.339141845703,,,,AFFF3_Target_Neg.mzXML,1
105,595.267007008457,151.913833618164,,,,AFFF3_Target_Neg.mzXML,1
105,595.386098885825,227.563217163086,,,,AFFF3_Target_Neg.mzXML,1
105,595.659830243286,143.689025878906,,,,AFFF3_Target_Neg.mzXML,1
105,595.964131668578,246.568389892578,,,,AFFF3_Target_Neg.mzXML,1
105,596.344766907973,266.504180908203,,,,AFFF3_Target_Neg.mzXML,1
105,596.952681974291,180.806213378906,,,,AFFF3_Target_Neg.mzXML,1
105,597.017774467782,209.097564697266,,,,AFFF3_Target_Neg.mzXML,1
105,597.176010575968,144.252243041992,,,,AFFF3_Target_Neg.mzXML,1
105,597.336460696577,310.544586181641,,,,AFFF3_Target_Neg.mzXML,1
105,597.455802834879,177.82258605957,,,,AFFF3_Target_Neg.mzXML,1
105,597.566956386894,146.426910400391,,,,AFFF3_Target_Neg.mzXML,1
105,597.788018309188,213.331634521484,,,,AFFF3_Target_Neg.mzXML,1
105,598.189248736186,238.227111816406,,,,AFFF3_Target_Neg.mzXML,1
105,598.245095318952,126.32836151123,,,,AFFF3_Target_Neg.mzXML,1
105,598.327077981961,536.009460449219,,,,AFFF3_Target_Neg.mzXML,1
105,598.819503566971,198.043960571289,,,,AFFF3_Target_Neg.mzXML,1
105,598.923800636582,26493.15234375,M,C10HF21O3S,,AFFF3_Target_Neg.mzXML,1
105,599.114052617855,128.568389892578,,,,AFFF3_Target_Neg.mzXML,1
105,599.152878840863,145.11376953125,,,,AFFF3_Target_Neg.mzXML,1
105,599.233587793096,126.03214263916,,,,AFFF3_Target_Neg.mzXML,1
105,599.321357173725,1514.48522949219,,,,AFFF3_Target_Neg.mzXML,1
105,599.755955251598,165.306243896484,,,,AFFF3_Target_Neg.mzXML,1
105,599.925820045115,2971.75463867188,13C1(1.08%;0.00134Da)_33S1(0.79%;0.00263Da)_15N1(0.37%;0.00498Da),,,AFFF3_Target_Neg.mzXML,1
105,600.011430018178,154.112655639648,,,,AFFF3_Target_Neg.mzXML,1
105,600.071742819046,128.03125,,,,AFFF3_Target_Neg.mzXML,1
105,600.141411213926,173.909866333008,,,,AFFF3_Target_Neg.mzXML,1
105,600.171025270797,148.615158081055,,,,AFFF3_Target_Neg.mzXML,1
105,600.26057570824,175.244567871094,,,,AFFF3_Target_Neg.mzXML,1
105,600.318797979633,1666.79333496094,,,,AFFF3_Target_Neg.mzXML,1
105,600.427652453254,160.245742797852,,,,AFFF3_Target_Neg.mzXML,1
105,600.468486835101,231.000549316406,,,,AFFF3_Target_Neg.mzXML,1
105,600.687079938425,144.840515136719,,,,AFFF3_Target_Neg.mzXML,1
105,600.921617309242,2385.95849609375,81Br1(97.28%;0.00014Da)_37Cl1(32.00%;0.00077Da)_34S1(4.47%;0.00202Da),,,AFFF3_Target_Neg.mzXML,1
105,600.972112802878,343.857147216797,,,,AFFF3_Target_Neg.mzXML,1
105,601.007110427096,132.285369873047,,,,AFFF3_Target_Neg.mzXML,1
105,601.151228968014,133.640060424805,,,,AFFF3_Target_Neg.mzXML,1
105,601.205350687821,167.272720336914,,,,AFFF3_Target_Neg.mzXML,1
105,601.237367918992,333.388336181641,,,,AFFF3_Target_Neg.mzXML,1
105,601.322769074216,1661.78881835938,,,,AFFF3_Target_Neg.mzXML,1
105,601.36264582306,79613.046875,,,,AFFF3_Target_Neg.mzXML,1
105,601.961893165608,567.205322265625,,,,AFFF3_Target_Neg.mzXML,1
105,602.035668870561,301.377105712891,,,,AFFF3_Target_Neg.mzXML,1
105,602.07478979647,189.402130126953,,,,AFFF3_Target_Neg.mzXML,1
105,602.172878979734,221.673446655273,,,,AFFF3_Target_Neg.mzXML,1
105,602.365365979712,22968.6640625,,,,AFFF3_Target_Neg.mzXML,1
105,602.453461313063,585.303527832031,,,,AFFF3_Target_Neg.mzXML,1
105,602.547860215852,198.25,,,,AFFF3_Target_Neg.mzXML,1
105,602.627279476689,273.552490234375,,,,AFFF3_Target_Neg.mzXML,1
105,602.675078478502,177.798614501953,,,,AFFF3_Target_Neg.mzXML,1
105,602.709454205392,222.95832824707,,,,AFFF3_Target_Neg.mzXML,1
105,602.741802598202,313.012512207031,,,,AFFF3_Target_Neg.mzXML,1
105,602.789172276061,179.047866821289,,,,AFFF3_Target_Neg.mzXML,1
105,602.878823157556,174.33332824707,,,,AFFF3_Target_Neg.mzXML,1
105,602.96228631018,218.013702392578,,,,AFFF3_Target_Neg.mzXML,1
105,603.047418630612,218.132080078125,,,,AFFF3_Target_Neg.mzXML,1
105,603.182015773217,158.006942749023,,,,AFFF3_Target_Neg.mzXML,1
105,603.253539208894,132.963241577148,,,,AFFF3_Target_Neg.mzXML,1
105,603.364361764885,8738.7451171875,,,,AFFF3_Target_Neg.mzXML,1
105,603.441098937739,450.033142089844,,,,AFFF3_Target_Neg.mzXML,1
105,603.495089577318,168.5,,,,AFFF3_Target_Neg.mzXML,1
105,603.618162885285,133.706192016602,,,,AFFF3_Target_Neg.mzXML,1
105,603.646334963084,129.384094238281,,,,AFFF3_Target_Neg.mzXML,1
105,603.756177541347,208.819885253906,,,,AFFF3_Target_Neg.mzXML,1
105,603.787672584452,131.223678588867,,,,AFFF3_Target_Neg.mzXML,1
105,603.826896422918,123.207145690918,,,,AFFF3_Target_Neg.mzXML,1
222,409.094790112761,285.036254882812,,,,AFFF3_Target_Neg.mzXML,1
222,409.190389898618,170.003479003906,,,,AFFF3_Target_Neg.mzXML,1
222,409.282786361498,225,,,,AFFF3_Target_Neg.mzXML,1
222,409.617848515109,153.170181274414,,,,AFFF3_Target_Neg.mzXML,1
222,409.707782223787,112.195205688477,,,,AFFF3_Target_Neg.mzXML,1
222,409.780254905839,270.487915039062,,,,AFFF3_Target_Neg.mzXML,1
222,409.832730342643,115.316009521484,,,,AFFF3_Target_Neg.mzXML,1
222,409.884612760683,105.903686523438,,,,AFFF3_Target_Neg.mzXML,1
222,410.088139256902,132.061874389648,,,,AFFF3_Target_Neg.mzXML,1
222,410.134728730002,143.142608642578,,,,AFFF3_Target_Neg.mzXML,1
222,411.095399501558,164.06510925293,,,,AFFF3_Target_Neg.mzXML,1
222,411.408136766347,186.033843994141,,,,AFFF3_Target_Neg.mzXML,1
222,411.610952693578,146.207626342773,,,,AFFF3_Target_Neg.mzXML,1
222,411.974945712838,221.301055908203,,,,AFFF3_Target_Neg.mzXML,1
222,412.058174623262,108.407608032227,,,,AFFF3_Target_Neg.mzXML,1
222,412.085579582158,234.268905639648,,,,AFFF3_Target_Neg.mzXML,1
222,412.966290831336,5278.8974609375,M,C8HF15O2,,AFFF3_Target_Neg.mzXML,1
222,413.067154902755,681.33349609375,,,,AFFF3_Target_Neg.mzXML,1
222,413.518017510882,199.967102050781,,,,AFFF3_Target_Neg.mzXML,1
222,413.795296468514,239.510299682617,,,,AFFF3_Target_Neg.mzXML,1
222,413.973041593795,329.274993896484,13C1(1.08%;0.00340Da),,,AFFF3_Target_Neg.mzXML,1
222,414.019586884181,210.114196777344,,,,AFFF3_Target_Neg.mzXML,1
222,414.067627381932,1367.32678222656,,,,AFFF3_Target_Neg.mzXML,1
222,414.215447918126,171.574996948242,,,,AFFF3_Target_Neg.mzXML,1
222,414.559784103091,273.514282226562,,,,AFFF3_Target_Neg.mzXML,1
222,414.969134058775,239.307159423828,18O1(0.21%;0.00140Da)_13C2(0.01%;0.00387Da)_81Br1(97.28%;0.00489Da),,,AFFF3_Target_Neg.mzXML,1
222,415.064690805376,1586.69750976562,,,,AFFF3_Target_Neg.mzXML,1
222,415.185976588595,153.947067260742,,,,AFFF3_Target_Neg.mzXML,1
222,415.257496861314,193.315216064453,,,,AFFF3_Target_Neg.mzXML,1
222,415.320265513097,149.925994873047,,,,AFFF3_Target_Neg.mzXML,1
222,415.956361925039,255.098007202148,,,,AFFF3_Target_Neg.mzXML,1
222,416.012086654235,295.029846191406,,,,AFFF3_Target_Neg.mzXML,1
222,416.06011449516,1198.33654785156,,,,AFFF3_Target_Neg.mzXML,1
222,416.491355369628,171.144226074219,,,,AFFF3_Target_Neg.mzXML,1
222,416.776902775554,151.001617431641,,,,AFFF3_Target_Neg.mzXML,1
222,416.864527333309,168.734832763672,,,,AFFF3_Target_Neg.mzXML,1
222,417.058628057443,1069.61755371094,,,,AFFF3_Target_Neg.mzXML,1
222,417.153880238993,148.009292602539,,,,AFFF3_Target_Neg.mzXML,1
222,417.21248664378,224.965515136719,,,,AFFF3_Target_Neg.mzXML,1
222,417.249270279583,105.984619140625,,,,AFFF3_Target_Neg.mzXML,1
1,207.069643542971,426.696319580078,,,,AFFF3_Target_Neg.mzXML,1
1,207.536929497113,974.7578125,,,,AFFF3_Target_Neg.mzXML,1
1,207.813530258246,1707.23010253906,,,,AFFF3_Target_Neg.mzXML,1
1,207.952656868914,1534.76440429688,,,,AFFF3_Target_Neg.mzXML,1
1,208.14799431209,940.35986328125,,,,AFFF3_Target_Neg.mzXML,1
1,208.191959067009,912.917358398438,,,,AFFF3_Target_Neg.mzXML,1
1,208.73986779501,598.206420898438,,,,AFFF3_Target_Neg.mzXML,1
1,208.801377507635,665.962097167969,,,,AFFF3_Target_Neg.mzXML,1
1,208.996921832225,1010.52667236328,,,,AFFF3_Target_Neg.mzXML,1
1,209.087524149125,3997351.25,M,,,AFFF3_Target_Neg.mzXML,1
1,209.677981764973,1139.59851074219,,,,AFFF3_Target_Neg.mzXML,1
1,209.737333975427,836.31982421875,,,,AFFF3_Target_Neg.mzXML,1
1,209.774582268113,928.863891601562,,,,AFFF3_Target_Neg.mzXML,1
1,209.805669775915,882.46728515625,,,,AFFF3_Target_Neg.mzXML,1
1,209.851706291425,425.718017578125,,,,AFFF3_Target_Neg.mzXML,1
1,209.880326817262,826.402770996094,,,,AFFF3_Target_Neg.mzXML,1
1,209.911456736546,800.518127441406,,,,AFFF3_Target_Neg.mzXML,1
1,209.934053929764,413.651245117188,,,,AFFF3_Target_Neg.mzXML,1
1,210.0132416824,781.512756347656,,,,AFFF3_Target_Neg.mzXML,1
1,210.088381187269,806284.0625,33S1(0.79%;0.00147Da)_13C1(1.08%;0.00250Da)_15N1(0.37%;0.00382Da),,,AFFF3_Target_Neg.mzXML,1
1,210.510748231911,562.511352539062,,,,AFFF3_Target_Neg.mzXML,1
1,210.638519564862,599.924133300781,,,,AFFF3_Target_Neg.mzXML,1
1,210.808694706809,408.689086914062,,,,AFFF3_Target_Neg.mzXML,1
1,210.847844209369,465.051391601562,,,,AFFF3_Target_Neg.mzXML,1
1,210.913561709751,594.551696777344,,,,AFFF3_Target_Neg.mzXML,1
1,210.950139101295,411.428741455078,,,,AFFF3_Target_Neg.mzXML,1
1,211.003166674789,508.961822509766,,,,AFFF3_Target_Neg.mzXML,1
1,211.030983851538,399.808959960938,,,,AFFF3_Target_Neg.mzXML,1
1,211.082610081303,381336.1875,34S1(4.47%;0.00071Da)_37Cl1(32.00%;0.00196Da)_81Br1(97.28%;0.00287Da),,,AFFF3_Target_Neg.mzXML,1
1,212.086460562658,32913.1015625,,,,AFFF3_Target_Neg.mzXML,1
1,212.161662767573,735.165100097656,,,,AFFF3_Target_Neg.mzXML,1
1,213.020932621167,404.173858642578,,,,AFFF3_Target_Neg.mzXML,1
1,213.08631873584,5653.57861328125,81Br2(94.63%;0.00289Da)_36S1(0.01%;0.00379Da)_37Cl2(10.24%;0.00469Da),,,AFFF3_Target_Neg.mzXML,1
0,456.974285553807,153.355270385742,,,,AFFF3_Target_Neg.mzXML,1
0,456.997228615844,112.090911865234,,,,AFFF3_Target_Neg.mzXML,1
0,457.085242050988,2036.36267089844,,,,AFFF3_Target_Neg.mzXML,1
0,457.494434034009,153.227767944336,,,,AFFF3_Target_Neg.mzXML,1
0,457.543964399041,107.19149017334,,,,AFFF3_Target_Neg.mzXML,1
0,457.590413486902,172.244995117188,,,,AFFF3_Target_Neg.mzXML,1
0,458.087172121013,264.819305419922,,,,AFFF3_Target_Neg.mzXML,1
0,459.078558142139,371.815582275391,,,,AFFF3_Target_Neg.mzXML,1
0,459.224417530945,257.105346679688,,,,AFFF3_Target_Neg.mzXML,1
0,460.093266256766,211.280044555664,,,,AFFF3_Target_Neg.mzXML,1
0,460.884198178283,122.023498535156,M,C8HF15O3S,,AFFF3_Target_Neg.mzXML,1
0,461.195319997116,151.571426391602,,,,AFFF3_Target_Neg.mzXML,1
0,462.008605376552,158.971527099609,,,,AFFF3_Target_Neg.mzXML,1
0,462.092123152743,130.03434753418,,,,AFFF3_Target_Neg.mzXML,1
0,463.014991347338,145.765762329102,,,,AFFF3_Target_Neg.mzXML,1
0,463.068270693315,239.979644775391,,,,AFFF3_Target_Neg.mzXML,1
0,463.183334791832,229.032257080078,,,,AFFF3_Target_Neg.mzXML,1
0,464.040453948935,147.472061157227,,,,AFFF3_Target_Neg.mzXML,1
0,464.993864393514,376.058837890625,,,,AFFF3_Target_Neg.mzXML,1
0,465.049560586901,193.063720703125,,,,AFFF3_Target_Neg.mzXML,1
0,465.095222705541,140.565139770508,,,,AFFF3_Target_Neg.mzXML,1
0,465.464692619029,131.04167175293,,,,AFFF3_Target_Neg.mzXML,1
4,582.466972162565,613.451232910156,,,,AFFF3_Target_Neg.mzXML,1
4,582.823757959034,569.047119140625,,,,AFFF3_Target_Neg.mzXML,1
4,582.977979255715,778.54345703125,,,,AFFF3_Target_Neg.mzXML,1
4,583.124239275745,397.698364257812,,,,AFFF3_Target_Neg.mzXML,1
4,583.814637284924,372.799530029297,,,,AFFF3_Target_Neg.mzXML,1
4,584.143760365347,378.007141113281,,,,AFFF3_Target_Neg.mzXML,1
4,584.294545901848,340.455810546875,,,,AFFF3_Target_Neg.mzXML,1
4,584.895865882363,623.851257324219,,,,AFFF3_Target_Neg.mzXML,1
4,585.061163864471,1081.04895019531,,,,AFFF3_Target_Neg.mzXML,1
4,585.376160343766,379.753631591797,,,,AFFF3_Target_Neg.mzXML,1
4,585.515384164816,358.613342285156,,,,AFFF3_Target_Neg.mzXML,1
4,586.040979104334,3207205.75,M,C15H18F13NO4S2,,AFFF3_Target_Neg.mzXML,1
4,586.750467415156,887.639892578125,,,,AFFF3_Target_Neg.mzXML,1
4,586.816193018624,636.935485839844,,,,AFFF3_Target_Neg.mzXML,1
4,586.894237667673,321.556396484375,,,,AFFF3_Target_Neg.mzXML,1
4,586.97048538603,1412.77770996094,,,,AFFF3_Target_Neg.mzXML,1
4,587.04218535864,725929.625,33S1(0.79%;0.00182Da)_13C1(1.08%;0.00215Da)_15N1(0.37%;0.00417Da),,,AFFF3_Target_Neg.mzXML,1
4,587.806126465193,648.89599609375,,,,AFFF3_Target_Neg.mzXML,1
4,587.900927080936,999.288818359375,,,,AFFF3_Target_Neg.mzXML,1
4,587.943917097455,608.984558105469,,,,AFFF3_Target_Neg.mzXML,1
4,588.037103900865,412945.0625,34S1(4.47%;0.00033Da)_37Cl1(32.00%;0.00093Da)_81Br1(97.28%;0.00183Da),,,AFFF3_Target_Neg.mzXML,1
4,588.740837486775,646.475219726562,,,,AFFF3_Target_Neg.mzXML,1
4,588.836035133893,796.064025878906,,,,AFFF3_Target_Neg.mzXML,1
4,588.907269839687,436.131927490234,,,,AFFF3_Target_Neg.mzXML,1
4,588.973559669869,639.726379394531,,,,AFFF3_Target_Neg.mzXML,1
4,589.0400654716,64064.0625,,,,AFFF3_Target_Neg.mzXML,1
4,589.337652118597,4141.75390625,,,,AFFF3_Target_Neg.mzXML,1
4,589.567700755864,326.965637207031,,,,AFFF3_Target_Neg.mzXML,1
4,589.722347767364,344.535736083984,,,,AFFF3_Target_Neg.mzXML,1
4,589.913016610487,438.807800292969,,,,AFFF3_Target_Neg.mzXML,1
4,589.989541727074,329.626159667969,,,,AFFF3_Target_Neg.mzXML,1
4,590.037205928764,12153.4892578125,81Br2(94.63%;0.00032Da)_36S1(0.01%;0.00122Da)_37Cl2(10.24%;0.00213Da),,,AFFF3_Target_Neg.mzXML,1
4,590.139242676287,370.957397460938,,,,AFFF3_Target_Neg.mzXML,1
4,590.339703090281,1121.86633300781,,,,AFFF3_Target_Neg.mzXML,1
