"Confirmed fragments if intensity is above 100 and number of scans is greater than or equal to 1","PFSA-perfluoroalkyl_branched_C3-standards-Multiple_N","[M-H]-","[M]-","[SO3]-","[M-C4F9]-","RT_min","RT_max","Comment","RT at Max Intensity","PFSA-perfluoroalkyl_branched_C3-standards-Multiple_N","[M-H]-","[M]-","[SO3]-","[M-C4F9]-","RT_min","RT_max","Comment","Number of Scans","PFSA-perfluoroalkyl_branched_C3-standards-Multiple_N","[M-H]-","[M]-","[SO3]-","[M-C4F9]-","RT_min","RT_max","Comment","Max Intensity","PFSA-perfluoroalkyl_branched_C3-standards-Multiple_N","[M-H]-","[M]-","[SO3]-","[M-C4F9]-","RT_min","RT_max","Comment","Average m/z","PFSA-perfluoroalkyl_branched_C3-standards-Multiple_N","[M-H]-","[M]-","[SO3]-","[M-C4F9]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PFSA-perfluoroalkyl_branched_C3-standards-Multiple_N","[M-H]-","[M]-","[SO3]-","[M-C4F9]-","RT_min","RT_max","Comment"
"","PFSA-perfluoroalkyl_branched_C3-standards-Multiple_N;C10HF21O3S;O=S([OH])(=O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F);[M-H]-","1","1","1","0","7.18","7.32","106","","PFSA-perfluoroalkyl_branched_C3-standards-Multiple_N;C10HF21O3S;O=S([OH])(=O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F);[M-H]-","7.257483","7.257483","7.257483","0","7.18","7.32","106","","PFSA-perfluoroalkyl_branched_C3-standards-Multiple_N;C10HF21O3S;O=S([OH])(=O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F);[M-H]-","1","1","1","0","7.18","7.32","106","","PFSA-perfluoroalkyl_branched_C3-standards-Multiple_N;C10HF21O3S;O=S([OH])(=O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F);[M-H]-","1500.0000","1500","1500.0000","0","7.18","7.32","106","","PFSA-perfluoroalkyl_branched_C3-standards-Multiple_N;C10HF21O3S;O=S([OH])(=O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F);[M-H]-","598.9238","599.9316","79.95736","0","7.18","7.32","106","","PFSA-perfluoroalkyl_branched_C3-standards-Multiple_N;C10HF21O3S;O=S([OH])(=O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F);[M-H]-","598.92383221","599.931657512","79.95736486","380.946028265","7.18","7.32","106"
