"Confirmed fragments if intensity is above 100 and number of scans is greater than or equal to 1","PFCA-perfluoroalkyl-standards-Multiple_Y","[M-H]-","[M-CO2H]-","[C2F5]-","[C3F7]-","[C4F9]-","[C5F11]-","[C6F13]-","RT_min","RT_max","Comment","RT at Max Intensity","PFCA-perfluoroalkyl-standards-Multiple_Y","[M-H]-","[M-CO2H]-","[C2F5]-","[C3F7]-","[C4F9]-","[C5F11]-","[C6F13]-","RT_min","RT_max","Comment","Number of Scans","PFCA-perfluoroalkyl-standards-Multiple_Y","[M-H]-","[M-CO2H]-","[C2F5]-","[C3F7]-","[C4F9]-","[C5F11]-","[C6F13]-","RT_min","RT_max","Comment","Max Intensity","PFCA-perfluoroalkyl-standards-Multiple_Y","[M-H]-","[M-CO2H]-","[C2F5]-","[C3F7]-","[C4F9]-","[C5F11]-","[C6F13]-","RT_min","RT_max","Comment","Average m/z","PFCA-perfluoroalkyl-standards-Multiple_Y","[M-H]-","[M-CO2H]-","[C2F5]-","[C3F7]-","[C4F9]-","[C5F11]-","[C6F13]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PFCA-perfluoroalkyl-standards-Multiple_Y","[M-H]-","[M-CO2H]-","[C2F5]-","[C3F7]-","[C4F9]-","[C5F11]-","[C6F13]-","RT_min","RT_max","Comment"
"","PFCA-perfluoroalkyl-standards-Multiple_Y;C8HF15O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-","1","0","1","1","1","1","1","7.18","7.32","222","","PFCA-perfluoroalkyl-standards-Multiple_Y;C8HF15O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-","7.257483","0","7.257483","7.257483","7.257483","7.257483","7.257483","7.18","7.32","222","","PFCA-perfluoroalkyl-standards-Multiple_Y;C8HF15O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-","1","0","1","1","1","1","1","7.18","7.32","222","","PFCA-perfluoroalkyl-standards-Multiple_Y;C8HF15O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-","1500","0","1500","1500","1500","1500","1500","7.18","7.32","222","","PFCA-perfluoroalkyl-standards-Multiple_Y;C8HF15O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-","412.9664","0","118.9926","168.9893","218.9861","268.9829","318.9797","7.18","7.32","222","","PFCA-perfluoroalkyl-standards-Multiple_Y;C8HF15O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;[M-H]-","412.9664276","368.9765983","118.9925661","168.9893725","218.986179","268.9829854","318.9797919","7.18","7.32","222"
